frame_number,src_addr,dst_addr,src_port,dst_port,tcp_flags,protocol
7678,192.168.50.6,172.217.10.226,54915,443,PA,6
7679,192.168.50.6,172.217.10.226,54915,443,FA,6
7680,172.217.10.226,192.168.50.6,443,54915,FA,6
7681,172.217.10.226,192.168.50.6,443,54915,FA,6
7682,192.168.50.6,172.217.10.226,54915,443,A,6
7683,192.168.50.6,172.217.10.226,54915,443,A,6
7684,172.217.10.226,192.168.50.6,443,54914,PA,6
7685,172.217.10.226,192.168.50.6,443,54914,PA,6
7686,172.217.10.226,192.168.50.6,443,54914,PA,6
7687,172.217.10.226,192.168.50.6,443,54914,PA,6
7688,192.168.50.6,172.217.10.226,54914,443,A,6
7689,192.168.50.6,172.217.10.226,54914,443,A,6
7690,172.217.10.226,192.168.50.6,443,54914,PA,6
7691,172.217.10.226,192.168.50.6,443,54914,PA,6
7692,172.217.10.226,192.168.50.6,443,54914,PA,6
7693,172.217.10.226,192.168.50.6,443,54914,PA,6
7694,192.168.50.6,172.217.10.226,54914,443,A,6
7695,192.168.50.6,172.217.10.226,54914,443,A,6
7696,192.168.50.6,172.217.10.226,54914,443,PA,6
7697,192.168.50.6,172.217.10.226,54914,443,PA,6
7698,192.168.50.6,172.217.10.226,54914,443,PA,6
7699,192.168.50.6,172.217.10.226,54914,443,PA,6
7700,172.217.10.226,192.168.50.6,443,54914,A,6
7701,172.217.10.226,192.168.50.6,443,54914,A,6
7702,192.168.50.6,172.217.10.226,54914,443,PA,6
7703,192.168.50.6,172.217.10.226,54914,443,PA,6
7704,172.217.10.226,192.168.50.6,443,54914,A,6
7705,172.217.10.226,192.168.50.6,443,54914,A,6
7706,192.168.50.6,172.217.10.226,54914,443,PA,6
7707,192.168.50.6,172.217.10.226,54914,443,PA,6
7708,172.217.10.226,192.168.50.6,443,54914,A,6
7709,172.217.10.226,192.168.50.6,443,54914,A,6
7710,172.217.10.226,192.168.50.6,443,54914,A,6
7711,172.217.10.226,192.168.50.6,443,54914,A,6
7712,74.208.236.171,192.168.50.6,80,54903,SA,6
7713,74.208.236.171,192.168.50.6,80,54903,SA,6
7714,74.208.236.171,192.168.50.6,80,54902,SA,6
7715,74.208.236.171,192.168.50.6,80,54902,SA,6
7716,74.208.236.171,192.168.50.6,80,54900,SA,6
7717,74.208.236.171,192.168.50.6,80,54900,SA,6
7718,74.208.236.171,192.168.50.6,80,54901,SA,6
7719,74.208.236.171,192.168.50.6,80,54901,SA,6
7720,74.208.236.171,192.168.50.6,80,54898,SA,6
7721,74.208.236.171,192.168.50.6,80,54898,SA,6
7722,74.208.236.171,192.168.50.6,80,54895,SA,6
7723,74.208.236.171,192.168.50.6,80,54895,SA,6
7724,74.208.236.171,192.168.50.6,80,54897,SA,6
7725,74.208.236.171,192.168.50.6,80,54897,SA,6
7726,74.208.236.171,192.168.50.6,80,54896,SA,6
7727,74.208.236.171,192.168.50.6,80,54896,SA,6
7728,74.208.236.171,192.168.50.6,80,54899,SA,6
7729,74.208.236.171,192.168.50.6,80,54899,SA,6
7730,74.208.236.171,192.168.50.6,80,54904,SA,6
7731,74.208.236.171,192.168.50.6,80,54904,SA,6
7732,172.217.10.226,192.168.50.6,443,54914,PA,6
7733,172.217.10.226,192.168.50.6,443,54914,PA,6
7734,172.217.10.226,192.168.50.6,443,54914,PA,6
7735,172.217.10.226,192.168.50.6,443,54914,PA,6
7736,192.168.50.6,172.217.10.226,54914,443,A,6
7737,192.168.50.6,172.217.10.226,54914,443,A,6
7738,172.217.10.226,192.168.50.6,443,54914,PA,6
7739,172.217.10.226,192.168.50.6,443,54914,PA,6
7740,172.217.10.226,192.168.50.6,443,54914,A,6
7741,172.217.10.226,192.168.50.6,443,54914,A,6
7742,192.168.50.6,172.217.10.226,54914,443,A,6
7743,192.168.50.6,172.217.10.226,54914,443,A,6
7744,172.217.10.226,192.168.50.6,443,54914,PA,6
7745,172.217.10.226,192.168.50.6,443,54914,PA,6
7746,172.217.10.226,192.168.50.6,443,54914,A,6
7747,172.217.10.226,192.168.50.6,443,54914,A,6
7748,192.168.50.6,172.217.10.226,54914,443,A,6
7749,192.168.50.6,172.217.10.226,54914,443,A,6
7750,172.217.10.226,192.168.50.6,443,54914,A,6
7751,172.217.10.226,192.168.50.6,443,54914,A,6
7752,192.168.50.6,4.2.2.4,60513,53,None,17
7753,192.168.50.6,4.2.2.4,60513,53,None,17
7754,172.217.10.226,192.168.50.6,443,54914,A,6
7755,172.217.10.226,192.168.50.6,443,54914,A,6
7756,192.168.50.6,172.217.10.226,54914,443,A,6
7757,192.168.50.6,172.217.10.226,54914,443,A,6
7758,172.217.10.226,192.168.50.6,443,54914,A,6
7759,172.217.10.226,192.168.50.6,443,54914,A,6
7760,172.217.10.226,192.168.50.6,443,54914,PA,6
7761,172.217.10.226,192.168.50.6,443,54914,PA,6
7762,192.168.50.6,172.217.10.226,54914,443,A,6
7763,192.168.50.6,172.217.10.226,54914,443,A,6
7764,192.168.50.6,172.217.10.226,54914,443,PA,6
7765,192.168.50.6,172.217.10.226,54914,443,PA,6
7766,172.217.10.226,192.168.50.6,443,54914,PA,6
7767,172.217.10.226,192.168.50.6,443,54914,PA,6
7768,172.217.10.226,192.168.50.6,443,54914,PA,6
7769,172.217.10.226,192.168.50.6,443,54914,PA,6
7770,192.168.50.6,172.217.10.226,54914,443,A,6
7771,192.168.50.6,172.217.10.226,54914,443,A,6
7772,172.217.10.226,192.168.50.6,443,54914,PA,6
7773,172.217.10.226,192.168.50.6,443,54914,PA,6
7774,172.217.10.226,192.168.50.6,443,54914,A,6
7775,172.217.10.226,192.168.50.6,443,54914,A,6
7776,192.168.50.6,172.217.10.226,54914,443,A,6
7777,192.168.50.6,172.217.10.226,54914,443,A,6
7778,172.217.10.226,192.168.50.6,443,54914,PA,6
7779,172.217.10.226,192.168.50.6,443,54914,PA,6
7780,4.2.2.4,192.168.50.6,53,60513,None,17
7781,4.2.2.4,192.168.50.6,53,60513,None,17
7782,172.217.10.226,192.168.50.6,443,54914,A,6
7783,172.217.10.226,192.168.50.6,443,54914,A,6
7784,192.168.50.6,172.217.9.234,54916,443,S,6
7785,192.168.50.6,172.217.9.234,54916,443,S,6
7786,172.217.10.226,192.168.50.6,443,54914,A,6
7787,192.168.50.6,172.217.10.226,54914,443,A,6
7788,192.168.50.6,172.217.10.226,54914,443,A,6
7789,192.168.50.6,4.2.2.4,59259,53,None,17
7790,192.168.50.6,4.2.2.4,59259,53,None,17
7791,172.217.10.226,192.168.50.6,443,54914,A,6
7792,172.217.10.226,192.168.50.6,443,54914,A,6
7793,172.217.10.226,192.168.50.6,443,54914,PA,6
7794,172.217.10.226,192.168.50.6,443,54914,PA,6
7795,192.168.50.6,172.217.10.226,54914,443,A,6
7796,192.168.50.6,172.217.10.226,54914,443,A,6
7797,4.2.2.4,192.168.50.6,53,59259,None,17
7798,4.2.2.4,192.168.50.6,53,59259,None,17
7799,192.168.50.6,4.2.2.4,64807,53,None,17
7800,192.168.50.6,4.2.2.4,64807,53,None,17
7801,172.217.10.226,192.168.50.6,443,54914,A,6
7802,172.217.10.226,192.168.50.6,443,54914,A,6
7803,192.168.50.6,172.217.10.226,54914,443,A,6
7804,192.168.50.6,172.217.10.226,54914,443,A,6
7805,192.168.50.6,172.217.10.226,54914,443,PA,6
7806,192.168.50.6,172.217.10.226,54914,443,PA,6
7807,192.168.50.6,172.217.10.226,54914,443,A,6
7808,192.168.50.6,172.217.10.226,54914,443,PA,6
7809,192.168.50.6,172.217.10.226,54914,443,PA,6
7810,192.168.50.6,4.2.2.4,49934,53,None,17
7811,192.168.50.6,4.2.2.4,49934,53,None,17
7812,172.217.9.234,192.168.50.6,443,54916,SA,6
7813,172.217.9.234,192.168.50.6,443,54916,SA,6
7814,192.168.50.6,172.217.9.234,54916,443,A,6
7815,192.168.50.6,172.217.9.234,54916,443,A,6
7816,4.2.2.4,192.168.50.6,53,64807,None,17
7817,4.2.2.4,192.168.50.6,53,64807,None,17
7818,192.168.50.6,172.217.9.234,54916,443,PA,6
7819,192.168.50.6,172.217.9.234,54916,443,PA,6
7820,172.217.10.226,192.168.50.6,443,54914,PA,6
7821,172.217.10.226,192.168.50.6,443,54914,PA,6
7822,172.217.10.226,192.168.50.6,443,54914,PA,6
7823,172.217.10.226,192.168.50.6,443,54914,PA,6
7824,192.168.50.6,172.217.10.226,54914,443,A,6
7825,192.168.50.6,172.217.10.226,54914,443,A,6
7826,172.217.10.226,192.168.50.6,443,54914,PA,6
7827,172.217.10.226,192.168.50.6,443,54914,PA,6
7828,172.217.10.226,192.168.50.6,443,54914,A,6
7829,172.217.10.226,192.168.50.6,443,54914,PA,6
7830,172.217.10.226,192.168.50.6,443,54914,PA,6
7831,192.168.50.6,172.217.10.226,54914,443,A,6
7832,192.168.50.6,172.217.10.226,54914,443,A,6
7833,4.2.2.4,192.168.50.6,53,49934,None,17
7834,4.2.2.4,192.168.50.6,53,49934,None,17
7835,192.168.50.6,172.217.10.67,54917,443,S,6
7836,192.168.50.6,172.217.10.67,54917,443,S,6
7837,192.168.50.6,4.2.2.4,61996,53,None,17
7838,192.168.50.6,4.2.2.4,61996,53,None,17
7839,172.217.10.226,192.168.50.6,443,54914,A,6
7840,172.217.10.226,192.168.50.6,443,54914,A,6
7841,192.168.50.6,172.217.10.226,54914,443,A,6
7842,192.168.50.6,172.217.10.226,54914,443,A,6
7843,172.217.10.226,192.168.50.6,443,54914,A,6
7844,172.217.10.226,192.168.50.6,443,54914,A,6
7845,172.217.10.226,192.168.50.6,443,54914,A,6
7846,172.217.10.226,192.168.50.6,443,54914,PA,6
7847,172.217.10.226,192.168.50.6,443,54914,PA,6
7848,192.168.50.6,172.217.10.226,54914,443,A,6
7849,192.168.50.6,172.217.10.226,54914,443,A,6
7850,192.168.50.6,172.217.10.226,54914,443,PA,6
7851,192.168.50.6,172.217.10.226,54914,443,PA,6
7852,172.217.10.226,192.168.50.6,443,54914,A,6
7853,172.217.10.226,192.168.50.6,443,54914,A,6
7854,4.2.2.4,192.168.50.6,53,61996,None,17
7855,4.2.2.4,192.168.50.6,53,61996,None,17
7856,192.168.50.6,4.2.2.4,60752,53,None,17
7857,192.168.50.6,4.2.2.4,60752,53,None,17
7858,172.217.9.234,192.168.50.6,443,54916,A,6
7859,172.217.9.234,192.168.50.6,443,54916,A,6
7860,172.217.10.226,192.168.50.6,443,54914,PA,6
7861,172.217.10.226,192.168.50.6,443,54914,PA,6
7862,172.217.10.226,192.168.50.6,443,54914,PA,6
7863,172.217.10.226,192.168.50.6,443,54914,PA,6
7864,192.168.50.6,172.217.10.226,54914,443,A,6
7865,192.168.50.6,172.217.10.226,54914,443,A,6
7866,192.168.50.6,172.217.10.226,54914,443,PA,6
7867,192.168.50.6,172.217.10.226,54914,443,PA,6
7868,192.168.50.6,172.217.10.226,54914,443,A,6
7869,192.168.50.6,172.217.10.226,54914,443,PA,6
7870,192.168.50.6,172.217.10.226,54914,443,PA,6
7871,192.168.50.6,4.2.2.4,53807,53,None,17
7872,192.168.50.6,4.2.2.4,53807,53,None,17
7873,172.217.9.234,192.168.50.6,443,54916,A,6
7874,172.217.9.234,192.168.50.6,443,54916,A,6
7875,172.217.9.234,192.168.50.6,443,54916,PA,6
7876,172.217.9.234,192.168.50.6,443,54916,PA,6
7877,192.168.50.6,172.217.9.234,54916,443,A,6
7878,192.168.50.6,172.217.9.234,54916,443,A,6
7879,192.168.50.6,172.217.9.234,54916,443,PA,6
7880,192.168.50.6,172.217.9.234,54916,443,PA,6
7881,192.168.50.6,172.217.10.226,54914,443,PA,6
7882,192.168.50.6,172.217.10.226,54914,443,PA,6
7883,192.168.50.6,172.217.9.234,54916,443,PA,6
7884,192.168.50.6,172.217.9.234,54916,443,PA,6
7885,172.217.10.67,192.168.50.6,443,54917,SA,6
7886,172.217.10.67,192.168.50.6,443,54917,SA,6
7887,192.168.50.6,172.217.10.67,54917,443,A,6
7888,192.168.50.6,172.217.10.67,54917,443,A,6
7889,4.2.2.4,192.168.50.6,53,60752,None,17
7890,4.2.2.4,192.168.50.6,53,60752,None,17
7891,192.168.50.6,172.217.10.67,54917,443,PA,6
7892,192.168.50.6,172.217.10.67,54917,443,PA,6
7893,4.2.2.4,192.168.50.6,53,53807,None,17
7894,4.2.2.4,192.168.50.6,53,53807,None,17
7895,192.168.50.6,172.217.10.228,54918,443,S,6
7896,192.168.50.6,172.217.10.228,54918,443,S,6
7897,192.168.50.6,4.2.2.4,63871,53,None,17
7898,192.168.50.6,4.2.2.4,63871,53,None,17
7899,172.217.10.226,192.168.50.6,443,54914,A,6
7900,172.217.10.226,192.168.50.6,443,54914,A,6
7901,172.217.10.226,192.168.50.6,443,54914,A,6
7902,172.217.10.226,192.168.50.6,443,54914,A,6
7903,4.2.2.4,192.168.50.6,53,63871,None,17
7904,4.2.2.4,192.168.50.6,53,63871,None,17
7905,172.217.10.226,192.168.50.6,443,54914,PA,6
7906,172.217.10.226,192.168.50.6,443,54914,PA,6
7907,172.217.10.226,192.168.50.6,443,54914,PA,6
7908,172.217.10.226,192.168.50.6,443,54914,PA,6
7909,192.168.50.6,172.217.10.226,54914,443,A,6
7910,192.168.50.6,172.217.10.226,54914,443,A,6
7911,172.217.10.226,192.168.50.6,443,54914,PA,6
7912,172.217.10.226,192.168.50.6,443,54914,PA,6
7913,172.217.10.226,192.168.50.6,443,54914,A,6
7914,172.217.10.226,192.168.50.6,443,54914,A,6
7915,192.168.50.6,172.217.10.226,54914,443,A,6
7916,192.168.50.6,172.217.10.226,54914,443,A,6
7917,172.217.10.226,192.168.50.6,443,54914,PA,6
7918,172.217.10.226,192.168.50.6,443,54914,PA,6
7919,172.217.9.234,192.168.50.6,443,54916,PA,6
7920,172.217.9.234,192.168.50.6,443,54916,PA,6
7921,172.217.9.234,192.168.50.6,443,54916,PA,6
7922,172.217.9.234,192.168.50.6,443,54916,PA,6
7923,192.168.50.6,172.217.9.234,54916,443,A,6
7924,192.168.50.6,172.217.9.234,54916,443,A,6
7925,192.168.50.6,172.217.9.234,54916,443,PA,6
7926,192.168.50.6,172.217.9.234,54916,443,PA,6
7927,172.217.9.234,192.168.50.6,443,54916,PA,6
7928,172.217.9.234,192.168.50.6,443,54916,PA,6
7929,172.217.10.67,192.168.50.6,443,54917,A,6
7930,172.217.10.67,192.168.50.6,443,54917,A,6
7931,172.217.10.226,192.168.50.6,443,54914,A,6
7932,172.217.10.226,192.168.50.6,443,54914,A,6
7933,192.168.50.6,172.217.10.226,54914,443,A,6
7934,192.168.50.6,172.217.10.226,54914,443,A,6
7935,172.217.10.226,192.168.50.6,443,54914,A,6
7936,172.217.10.226,192.168.50.6,443,54914,A,6
7937,172.217.10.226,192.168.50.6,443,54914,A,6
7938,172.217.10.226,192.168.50.6,443,54914,A,6
7939,192.168.50.6,172.217.10.226,54914,443,A,6
7940,192.168.50.6,172.217.10.226,54914,443,A,6
7941,172.217.10.226,192.168.50.6,443,54914,A,6
7942,172.217.10.226,192.168.50.6,443,54914,A,6
7943,172.217.10.226,192.168.50.6,443,54914,A,6
7944,172.217.10.226,192.168.50.6,443,54914,A,6
7945,192.168.50.6,172.217.10.226,54914,443,A,6
7946,192.168.50.6,172.217.10.226,54914,443,A,6
7947,172.217.10.226,192.168.50.6,443,54914,A,6
7948,172.217.10.226,192.168.50.6,443,54914,A,6
7949,172.217.10.226,192.168.50.6,443,54914,A,6
7950,172.217.10.226,192.168.50.6,443,54914,A,6
7951,192.168.50.6,172.217.10.226,54914,443,A,6
7952,192.168.50.6,172.217.10.226,54914,443,A,6
7953,172.217.10.226,192.168.50.6,443,54914,A,6
7954,172.217.10.226,192.168.50.6,443,54914,A,6
7955,172.217.10.226,192.168.50.6,443,54914,PA,6
7956,172.217.10.226,192.168.50.6,443,54914,PA,6
7957,192.168.50.6,172.217.10.226,54914,443,A,6
7958,192.168.50.6,172.217.10.226,54914,443,A,6
7959,172.217.10.226,192.168.50.6,443,54914,PA,6
7960,172.217.10.226,192.168.50.6,443,54914,PA,6
7961,172.217.10.228,192.168.50.6,443,54918,SA,6
7962,172.217.10.228,192.168.50.6,443,54918,SA,6
7963,172.217.10.226,192.168.50.6,443,54914,PA,6
7964,192.168.50.6,172.217.10.226,54914,443,PA,6
7965,172.217.10.226,192.168.50.6,443,54914,PA,6
7966,192.168.50.6,172.217.10.226,54914,443,PA,6
7967,192.168.50.6,172.217.10.228,54918,443,A,6
7968,192.168.50.6,172.217.10.228,54918,443,A,6
7969,192.168.50.6,172.217.10.226,54914,443,A,6
7970,192.168.50.6,172.217.10.226,54914,443,A,6
7971,172.217.10.67,192.168.50.6,443,54917,A,6
7972,172.217.10.67,192.168.50.6,443,54917,A,6
7973,172.217.10.67,192.168.50.6,443,54917,A,6
7974,192.168.50.6,172.217.10.228,54918,443,PA,6
7975,192.168.50.6,172.217.10.228,54918,443,PA,6
7976,172.217.10.67,192.168.50.6,443,54917,A,6
7977,192.168.50.6,172.217.10.67,54917,443,A,6
7978,192.168.50.6,172.217.10.67,54917,443,A,6
7979,172.217.10.67,192.168.50.6,443,54917,PA,6
7980,172.217.10.67,192.168.50.6,443,54917,PA,6
7981,192.168.50.6,4.2.2.4,55847,53,None,17
7982,192.168.50.6,4.2.2.4,55847,53,None,17
7983,192.168.50.6,172.217.10.67,54917,443,PA,6
7984,192.168.50.6,172.217.10.67,54917,443,PA,6
7985,192.168.50.6,172.217.10.67,54917,443,PA,6
7986,192.168.50.6,172.217.10.67,54917,443,PA,6
7987,192.168.50.6,172.217.9.234,54916,443,A,6
7988,192.168.50.6,172.217.9.234,54916,443,A,6
7989,172.217.10.226,192.168.50.6,443,54914,PA,6
7990,172.217.10.226,192.168.50.6,443,54914,PA,6
7991,172.217.10.226,192.168.50.6,443,54914,PA,6
7992,172.217.10.226,192.168.50.6,443,54914,PA,6
7993,192.168.50.6,172.217.10.226,54914,443,A,6
7994,192.168.50.6,172.217.10.226,54914,443,A,6
7995,4.2.2.4,192.168.50.6,53,55847,None,17
7996,4.2.2.4,192.168.50.6,53,55847,None,17
7997,192.168.50.6,172.217.11.6,54919,443,S,6
7998,192.168.50.6,172.217.11.6,54919,443,S,6
7999,192.168.50.6,4.2.2.4,61853,53,None,17
8000,192.168.50.6,4.2.2.4,61853,53,None,17
8001,172.217.10.228,192.168.50.6,443,54918,A,6
8002,172.217.10.228,192.168.50.6,443,54918,A,6
8003,172.217.10.67,192.168.50.6,443,54917,PA,6
8004,172.217.10.67,192.168.50.6,443,54917,PA,6
8005,172.217.10.67,192.168.50.6,443,54917,PA,6
8006,172.217.10.67,192.168.50.6,443,54917,PA,6
8007,172.217.10.67,192.168.50.6,443,54917,PA,6
8008,172.217.10.67,192.168.50.6,443,54917,PA,6
8009,192.168.50.6,172.217.10.67,54917,443,A,6
8010,192.168.50.6,172.217.10.67,54917,443,A,6
8011,192.168.50.6,172.217.10.67,54917,443,PA,6
8012,192.168.50.6,172.217.10.67,54917,443,PA,6
8013,4.2.2.4,192.168.50.6,53,61853,None,17
8014,4.2.2.4,192.168.50.6,53,61853,None,17
8015,192.168.50.6,4.2.2.4,52265,53,None,17
8016,192.168.50.6,4.2.2.4,52265,53,None,17
8017,172.217.10.226,192.168.50.6,443,54914,PA,6
8018,172.217.10.226,192.168.50.6,443,54914,PA,6
8019,172.217.10.226,192.168.50.6,443,54914,PA,6
8020,172.217.10.226,192.168.50.6,443,54914,PA,6
8021,192.168.50.6,172.217.10.226,54914,443,A,6
8022,192.168.50.6,172.217.10.226,54914,443,A,6
8023,172.217.10.226,192.168.50.6,443,54914,PA,6
8024,172.217.10.226,192.168.50.6,443,54914,PA,6
8025,172.217.10.226,192.168.50.6,443,54914,A,6
8026,172.217.10.226,192.168.50.6,443,54914,A,6
8027,192.168.50.6,172.217.10.226,54914,443,A,6
8028,192.168.50.6,172.217.10.226,54914,443,A,6
8029,172.217.10.226,192.168.50.6,443,54914,PA,6
8030,172.217.10.226,192.168.50.6,443,54914,PA,6
8031,172.217.10.226,192.168.50.6,443,54914,A,6
8032,172.217.10.226,192.168.50.6,443,54914,A,6
8033,192.168.50.6,172.217.10.226,54914,443,A,6
8034,192.168.50.6,172.217.10.226,54914,443,A,6
8035,172.217.10.226,192.168.50.6,443,54914,A,6
8036,172.217.10.226,192.168.50.6,443,54914,A,6
8037,172.217.10.228,192.168.50.6,443,54918,A,6
8038,172.217.10.228,192.168.50.6,443,54918,PA,6
8039,172.217.10.228,192.168.50.6,443,54918,PA,6
8040,192.168.50.6,172.217.10.228,54918,443,A,6
8041,192.168.50.6,172.217.10.228,54918,443,A,6
8042,172.217.10.226,192.168.50.6,443,54914,A,6
8043,172.217.10.226,192.168.50.6,443,54914,A,6
8044,192.168.50.6,172.217.10.226,54914,443,A,6
8045,192.168.50.6,172.217.10.226,54914,443,A,6
8046,172.217.10.226,192.168.50.6,443,54914,A,6
8047,172.217.10.226,192.168.50.6,443,54914,A,6
8048,172.217.10.226,192.168.50.6,443,54914,A,6
8049,172.217.10.226,192.168.50.6,443,54914,A,6
8050,192.168.50.6,172.217.10.226,54914,443,A,6
8051,192.168.50.6,172.217.10.226,54914,443,A,6
8052,172.217.10.226,192.168.50.6,443,54914,A,6
8053,172.217.10.226,192.168.50.6,443,54914,A,6
8054,192.168.50.6,172.217.10.228,54918,443,PA,6
8055,192.168.50.6,172.217.10.228,54918,443,PA,6
8056,192.168.50.6,172.217.10.228,54918,443,PA,6
8057,192.168.50.6,172.217.10.228,54918,443,PA,6
8058,192.168.50.6,172.217.10.228,54918,443,PA,6
8059,192.168.50.6,172.217.10.228,54918,443,PA,6
8060,172.217.10.226,192.168.50.6,443,54914,A,6
8061,172.217.10.226,192.168.50.6,443,54914,A,6
8062,192.168.50.6,172.217.10.226,54914,443,A,6
8063,192.168.50.6,172.217.10.226,54914,443,A,6
8064,172.217.10.226,192.168.50.6,443,54914,A,6
8065,172.217.10.226,192.168.50.6,443,54914,A,6
8066,172.217.10.226,192.168.50.6,443,54914,PA,6
8067,172.217.10.226,192.168.50.6,443,54914,PA,6
8068,192.168.50.6,172.217.10.226,54914,443,A,6
8069,192.168.50.6,172.217.10.226,54914,443,A,6
8070,192.168.50.6,172.217.10.226,54914,443,PA,6
8071,192.168.50.6,172.217.10.226,54914,443,PA,6
8072,172.217.11.6,192.168.50.6,443,54919,SA,6
8073,172.217.11.6,192.168.50.6,443,54919,SA,6
8074,192.168.50.6,172.217.11.6,54919,443,A,6
8075,192.168.50.6,172.217.11.6,54919,443,A,6
8076,172.217.9.234,192.168.50.6,443,54916,A,6
8077,172.217.9.234,192.168.50.6,443,54916,A,6
8078,192.168.50.6,172.217.11.6,54919,443,PA,6
8079,192.168.50.6,172.217.11.6,54919,443,PA,6
8080,4.2.2.4,192.168.50.6,53,52265,None,17
8081,4.2.2.4,192.168.50.6,53,52265,None,17
8082,172.217.10.228,192.168.50.6,443,54918,PA,6
8083,172.217.10.228,192.168.50.6,443,54918,PA,6
8084,172.217.10.228,192.168.50.6,443,54918,PA,6
8085,172.217.10.228,192.168.50.6,443,54918,PA,6
8086,172.217.10.228,192.168.50.6,443,54918,PA,6
8087,172.217.10.228,192.168.50.6,443,54918,PA,6
8088,192.168.50.6,172.217.10.228,54918,443,A,6
8089,192.168.50.6,172.217.10.228,54918,443,PA,6
8090,192.168.50.6,172.217.10.228,54918,443,A,6
8091,192.168.50.6,172.217.10.228,54918,443,PA,6
8092,172.217.11.6,192.168.50.6,443,54919,A,6
8093,172.217.11.6,192.168.50.6,443,54919,A,6
8094,172.217.10.228,192.168.50.6,443,54918,PA,6
8095,172.217.10.228,192.168.50.6,443,54918,PA,6
8096,172.217.10.228,192.168.50.6,443,54918,PA,6
8097,172.217.10.228,192.168.50.6,443,54918,PA,6
8098,172.217.10.228,192.168.50.6,443,54918,PA,6
8099,172.217.10.228,192.168.50.6,443,54918,PA,6
8100,192.168.50.6,172.217.10.228,54918,443,A,6
8101,192.168.50.6,172.217.10.228,54918,443,A,6
8102,192.168.50.6,172.217.10.228,54918,443,PA,6
8103,192.168.50.6,172.217.10.228,54918,443,PA,6
8104,172.217.11.6,192.168.50.6,443,54919,A,6
8105,172.217.11.6,192.168.50.6,443,54919,A,6
8106,172.217.11.6,192.168.50.6,443,54919,A,6
8107,172.217.11.6,192.168.50.6,443,54919,A,6
8108,192.168.50.6,172.217.11.6,54919,443,A,6
8109,192.168.50.6,172.217.11.6,54919,443,A,6
8110,192.168.50.6,172.217.10.226,54914,443,PA,6
8111,192.168.50.6,172.217.10.226,54914,443,PA,6
8112,172.217.11.6,192.168.50.6,443,54919,PA,6
8113,172.217.11.6,192.168.50.6,443,54919,PA,6
8114,192.168.50.6,172.217.11.6,54919,443,PA,6
8115,172.217.10.67,192.168.50.6,443,54917,A,6
8116,192.168.50.6,172.217.11.6,54919,443,PA,6
8117,172.217.10.67,192.168.50.6,443,54917,A,6
8118,192.168.50.6,172.217.11.6,54919,443,PA,6
8119,192.168.50.6,172.217.11.6,54919,443,PA,6
8120,192.168.50.6,172.217.11.6,54919,443,PA,6
8121,192.168.50.6,172.217.11.6,54919,443,PA,6
8122,192.168.50.6,4.2.2.4,59349,53,None,17
8123,192.168.50.6,4.2.2.4,59349,53,None,17
8124,172.217.10.226,192.168.50.6,443,54914,A,6
8125,172.217.10.226,192.168.50.6,443,54914,A,6
8126,4.2.2.4,192.168.50.6,53,59349,None,17
8127,4.2.2.4,192.168.50.6,53,59349,None,17
8128,172.217.10.228,192.168.50.6,443,54918,A,6
8129,172.217.10.228,192.168.50.6,443,54918,A,6
8130,172.217.10.226,192.168.50.6,443,54914,A,6
8131,172.217.10.226,192.168.50.6,443,54914,A,6
8132,172.217.11.6,192.168.50.6,443,54919,PA,6
8133,172.217.11.6,192.168.50.6,443,54919,PA,6
8134,172.217.11.6,192.168.50.6,443,54919,PA,6
8135,172.217.11.6,192.168.50.6,443,54919,PA,6
8136,172.217.11.6,192.168.50.6,443,54919,PA,6
8137,172.217.11.6,192.168.50.6,443,54919,PA,6
8138,192.168.50.6,172.217.11.6,54919,443,A,6
8139,192.168.50.6,172.217.11.6,54919,443,A,6
8140,192.168.50.6,172.217.11.6,54919,443,PA,6
8141,192.168.50.6,172.217.11.6,54919,443,PA,6
8142,172.217.11.6,192.168.50.6,443,54919,PA,6
8143,172.217.11.6,192.168.50.6,443,54919,PA,6
8144,192.168.50.6,172.217.11.6,54919,443,PA,6
8145,192.168.50.6,172.217.11.6,54919,443,PA,6
8146,192.168.50.6,172.217.10.226,54914,443,PA,6
8147,192.168.50.6,172.217.10.226,54914,443,PA,6
8148,192.168.50.6,4.2.2.4,53815,53,None,17
8149,192.168.50.6,4.2.2.4,53815,53,None,17
8150,192.168.50.6,172.217.12.162,54872,443,PA,6
8151,192.168.50.6,172.217.12.162,54872,443,PA,6
8152,172.217.10.226,192.168.50.6,443,54914,PA,6
8153,172.217.10.226,192.168.50.6,443,54914,PA,6
8154,172.217.10.226,192.168.50.6,443,54914,PA,6
8155,172.217.10.226,192.168.50.6,443,54914,PA,6
8156,172.217.10.226,192.168.50.6,443,54914,PA,6
8157,172.217.10.226,192.168.50.6,443,54914,PA,6
8158,172.217.10.226,192.168.50.6,443,54914,PA,6
8159,172.217.10.226,192.168.50.6,443,54914,PA,6
8160,192.168.50.6,172.217.10.226,54914,443,A,6
8161,192.168.50.6,172.217.10.226,54914,443,A,6
8162,192.168.50.6,172.217.10.226,54914,443,PA,6
8163,192.168.50.6,172.217.10.226,54914,443,PA,6
8164,192.168.50.6,172.217.12.162,54872,443,PA,6
8165,192.168.50.6,172.217.12.162,54872,443,PA,6
8166,172.217.11.6,192.168.50.6,443,54919,A,6
8167,172.217.11.6,192.168.50.6,443,54919,A,6
